question,query
Wann wurden die Berge der Engel gegründet? <pad> ADV AUX DET NOUN DET NOUN VERB PUNCT <pad> mo ROOT nk sb nk ag oc punct <pad> 3 1 3 2 4 3 2 2 <pad> dbr_Hells_Angels,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
Quand Mont Angeles a été fondée? <pad> SCONJ NOUN PROPN AUX AUX VERB PUNCT <pad> mark nsubj:pass amod aux:tense aux:pass ROOT punct <pad> 3 2 3 2 2 1 2 <pad> dbr_Hells_Angels,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
What is the net income of Apple? <pad> PRON AUX DET ADJ NOUN ADP PROPN PUNCT <pad> attr ROOT det amod nsubj prep pobj punct <pad> 2 1 3 3 2 3 4 2 <pad> dbr_Apple_Inc,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Was ist Apples Nettoeinkommen? <pad> PRON AUX PROPN NOUN PUNCT <pad> sb ROOT nk pd punct <pad> 2 1 3 2 2 <pad> dbr_Apple_Inc,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Quel est le revenu net d'une Apple? <pad> ADJ AUX DET NOUN ADJ ADP DET NOUN PUNCT <pad> ROOT dep det nsubj amod case det nmod punct <pad> 1 2 3 2 3 4 4 3 2 <pad> dbr_Apple_Inc,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Give me all Swedish holidays. <pad> VERB PRON DET ADJ NOUN PUNCT <pad> ROOT dative det amod dobj punct <pad> 1 2 3 3 2 2 <pad> dbr_Sweden,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Gib mir alle schwedischen Feiertage <pad> NOUN PRON DET ADJ NOUN <pad> ROOT da nk nk oa <pad> 1 2 3 3 2 <pad> dbr_Sweden,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Donnez-moi toutes les vacances Suédoises <pad> PROPN PRON ADJ DET NOUN ADJ <pad> ROOT dep amod det dep nmod <pad> 1 2 3 3 2 3 <pad> dbr_Sweden,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
In which city was the former Dutch queen Juliana buried? <pad> ADP DET NOUN AUX DET ADJ ADJ NOUN PROPN VERB PUNCT <pad> prep det nsubj ROOT det amod amod attr nsubj relcl punct <pad> 2 3 2 1 3 3 3 2 4 3 2 <pad> dbr_Juliana_of_the_Netherlands,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
In welcher Stadt wurde die ehemalige dänische Königin Julian begraben? <pad> ADP DET NOUN AUX DET ADJ ADJ NOUN PROPN VERB PUNCT <pad> mo nk nk ROOT nk nk nk sb nk oc punct <pad> 3 5 4 1 3 3 3 2 3 2 2 <pad> dbr_Juliana_of_the_Netherlands,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
Dans quelle ville l'ancienne reine du Danemark Juliana a-t-elle été enterrée? <pad> ADP DET NOUN PRON ADJ NOUN ADP PROPN PROPN AUX PRON PRON AUX VERB PUNCT <pad> case det obl:mod punct amod nmod case nmod nmod aux:tense expl:subj nsubj:pass aux:pass ROOT punct <pad> 3 3 2 3 4 3 5 4 5 2 2 2 2 1 2 <pad> dbr_Juliana_of_the_Netherlands,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
List all the musicals with music by Leonard Bernstein. <pad> VERB DET DET NOUN ADP NOUN ADP PROPN PROPN PUNCT <pad> ROOT predet det dobj prep pobj prep compound pobj punct <pad> 1 3 3 2 3 4 5 7 6 2 <pad> dbr_Leonard_Bernstein,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Listen Sie alle Musicals mit Musik von Leonard Bernstein auf. <pad> PRON PRON DET NOUN ADP NOUN ADP PROPN PROPN ADP PUNCT <pad> ROOT sb nk oa mnr nk pg pnc nk svp punct <pad> 1 2 3 2 3 4 5 7 6 2 2 <pad> dbr_Leonard_Bernstein,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Listez toutes les comédies musicales avec la musique de Leonard Bernstein. <pad> DET ADJ DET NOUN ADJ ADP DET NOUN ADP PROPN PROPN PUNCT <pad> ROOT amod det obl:mod amod case det nmod case nmod flat:name punct <pad> 1 3 3 2 3 4 4 3 5 4 5 2 <pad> dbr_Leonard_Bernstein,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Give me all companies in the advertising industry. <pad> VERB PRON DET NOUN ADP DET NOUN NOUN PUNCT <pad> ROOT dative det dobj prep det compound pobj punct <pad> 1 2 3 2 3 5 5 4 2 <pad> dbr_Advertising,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Gib mir alle Firmen der Werbeindustrie. <pad> NOUN PRON DET NOUN DET NOUN PUNCT <pad> ROOT da nk sb nk ag punct <pad> 1 2 3 2 4 3 2 <pad> dbr_Advertising,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Donne-moi toutes les entreprises de l'industrie de la publicité. <pad> PROPN PRON ADJ DET NOUN ADP DET NOUN ADP DET NOUN PUNCT <pad> ROOT dep amod det dep case det nmod case det nmod punct <pad> 1 2 3 3 2 4 4 3 5 5 4 2 <pad> dbr_Advertising,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
What is the largest metropolitan area in Washington state? <pad> PRON AUX DET ADJ ADJ NOUN ADP PROPN NOUN PUNCT <pad> attr ROOT det amod amod nsubj prep compound pobj punct <pad> 2 1 3 3 3 2 3 5 4 2 <pad> dbr_Washington_,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Welche Metropole ist die größte im Washington Staat? <pad> DET NOUN AUX DET ADJ ADP PROPN NOUN PUNCT <pad> nk sb ROOT nk nk mnr nk pd punct <pad> 3 2 1 4 3 4 5 2 2 <pad> dbr_Washington_,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Quelle est la plus grande métropole de l'état de Washington? <pad> ADJ AUX DET ADV ADJ NOUN ADP DET NOUN ADP PROPN PUNCT <pad> ROOT dep det advmod amod nsubj case det nmod case nmod punct <pad> 1 2 3 4 3 2 4 4 3 5 4 2 <pad> dbr_Washington_,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Who killed John Lennon? <pad> PRON VERB PROPN PROPN PUNCT <pad> nsubj ROOT compound dobj punct <pad> 2 1 3 2 2 <pad> dbr_Death_of_John_Lennon,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Wer hat John Lennon getötet? <pad> PRON AUX PROPN PROPN VERB PUNCT <pad> sb ROOT pnc oa oc punct <pad> 2 1 4 3 2 2 <pad> dbr_Death_of_John_Lennon,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Qui a tué John Lennon? <pad> PRON AUX VERB PROPN PROPN PUNCT <pad> nsubj aux:tense ROOT obj flat:name punct <pad> 2 2 1 2 3 2 <pad> dbr_Death_of_John_Lennon,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Which writers studied in Istanbul? <pad> DET NOUN VERB ADP PROPN PUNCT <pad> det nsubj ROOT prep pobj punct <pad> 3 2 1 2 3 2 <pad> dbr_Istanbul dbr_Istanbul,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Welche Schriftsteller haben in Istanbul studiert ? <pad> DET NOUN AUX ADP PROPN VERB PUNCT <pad> nk sb ROOT mo nk oc punct <pad> 3 2 1 3 4 2 2 <pad> dbr_Istanbul dbr_Istanbul,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Quels écrivains ont étudié à Istanbul? <pad> ADJ NOUN AUX VERB ADP PROPN PUNCT <pad> amod nsubj aux:tense ROOT case obl:mod punct <pad> 3 2 2 1 3 2 2 <pad> dbr_Istanbul dbr_Istanbul,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Give me all Australian metalcore bands. <pad> VERB PRON DET ADJ NOUN NOUN PUNCT <pad> ROOT dative det amod compound dobj punct <pad> 1 2 3 3 3 2 2 <pad> dbr_Metalcore dbr_Australia dbr_Australia,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Gib mir alle australischen metalcore-Bands. <pad> NOUN PRON DET ADJ NOUN PUNCT <pad> ROOT da nk nk oa punct <pad> 1 2 3 3 2 2 <pad> dbr_Metalcore dbr_Australia dbr_Australia,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Donnez-moi tous les groupes de metalcore australiens. <pad> PROPN PRON ADJ DET NOUN ADP NOUN ADJ PUNCT <pad> ROOT dep amod det ROOT case nmod amod punct <pad> 1 2 -1 -1 -1 -1 -1 -1 -1 <pad> dbr_Metalcore dbr_Australia dbr_Australia,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Which countries adopted the Euro? <pad> DET NOUN VERB DET PROPN PUNCT <pad> det nsubj ROOT det dobj punct <pad> 3 2 1 3 2 2 <pad> dbr_Euro,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Welche Länder haben den Euro eingeführt? <pad> DET NOUN AUX DET NOUN VERB PUNCT <pad> nk sb ROOT nk oa oc punct <pad> 3 2 1 4 3 2 2 <pad> dbr_Euro,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Quels pays ont adopté l'Euro ? <pad> ADJ NOUN AUX VERB DET PROPN PUNCT <pad> amod nsubj aux:tense ROOT det obj punct <pad> 3 2 2 1 3 2 2 <pad> dbr_Euro,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Give me all types of eating disorders. <pad> VERB PRON DET NOUN ADP VERB NOUN PUNCT <pad> ROOT dative det dobj prep pcomp dobj punct <pad> 1 2 3 2 3 4 5 2 <pad> ,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Gib mir alle Arten von Essstörungen. <pad> NOUN PRON DET NOUN ADP NOUN PUNCT <pad> ROOT da nk oa pg nk punct <pad> 1 2 3 2 3 4 2 <pad> ,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Donnez-moi tous les types de troubles alimentaires. <pad> PROPN PRON ADJ DET NOUN ADP NOUN ADJ PUNCT <pad> ROOT dep amod det ROOT case nmod amod punct <pad> 1 2 -1 -1 -1 -1 -1 -1 -1 <pad> ,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Was Marc Chagall a jew? <pad> AUX PROPN VERB DET NOUN PUNCT <pad> ROOT nsubj nsubj det dobj punct <pad> 1 3 2 4 3 2 <pad> dbr_Marc_Chagall,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
War Marc Chagall Jude? <pad> AUX PROPN PROPN PROPN PUNCT <pad> ROOT pnc pnc sb punct <pad> 1 3 3 2 2 <pad> dbr_Marc_Chagall,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
Marc Chagall était-il juif ? <pad> PROPN PROPN AUX PRON PROPN PUNCT <pad> nsubj:pass flat:name cop expl:subj ROOT punct <pad> 2 3 2 2 1 2 <pad> dbr_Marc_Chagall,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
What was Brazil's lowest rank in the FIFA World Ranking? <pad> PRON AUX PROPN PART ADJ NOUN ADP DET PROPN PROPN PROPN PUNCT <pad> attr ROOT poss case amod nsubj prep det compound compound pobj punct <pad> 2 1 3 4 3 2 3 5 5 5 4 2 <pad> dbr_Brazil_national_football_team,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Was ist Brasiliens niedrigster Rang in der FIFA Weltrangliste? <pad> PRON AUX PROPN ADJ NOUN ADP DET NOUN PROPN PUNCT <pad> sb ROOT ag nk pd mnr nk nk nk punct <pad> 2 1 3 3 2 3 5 4 5 2 <pad> dbr_Brazil_national_football_team,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Quel a été le rang le plus bas du Brésil au classement mondial de la FIFA ? <pad> ADJ AUX AUX DET NOUN DET ADV ADJ ADP NOUN ADP NOUN ADJ ADP DET PROPN PUNCT <pad> obj aux:tense cop det ROOT det advmod amod case nmod case nmod amod case det nmod punct <pad> 2 2 2 2 1 3 3 2 4 3 3 2 3 4 4 3 2 <pad> dbr_Brazil_national_football_team,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
How many films did Leonardo DiCaprio star in? <pad> SCONJ ADJ NOUN VERB PROPN PROPN NOUN ADP PUNCT <pad> advmod amod nsubj ROOT compound compound nsubj prep punct <pad> 4 3 2 1 4 3 2 3 2 <pad> dbr_Leonardo_DiCaprio,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
In wie vielen Filmen hat Leonardo DiCaprio gespielt? <pad> ADP CCONJ DET NOUN AUX PROPN PROPN VERB PUNCT <pad> mo cd cj nk ROOT pnc sb oc punct <pad> 3 4 5 4 1 3 2 2 2 <pad> dbr_Leonardo_DiCaprio,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
Dans combien de films Leonardo DiCaprio est la star ? <pad> ADP ADV ADP NOUN PROPN PROPN AUX DET NOUN PUNCT <pad> case obl:mod case nmod nmod flat:name cop det ROOT punct <pad> 3 2 4 3 4 5 2 2 1 2 <pad> dbr_Leonardo_DiCaprio,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
Was Margaret Thatcher a chemist? <pad> AUX PROPN PROPN DET NOUN PUNCT <pad> ROOT compound nsubj det appos punct <pad> 1 3 2 4 3 2 <pad> dbr_Margaret_Thatcher dbr_Chemist,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
War Magret Thatcher eine Chemikerin? <pad> AUX PROPN PROPN DET NOUN PUNCT <pad> ROOT pnc sb nk pd punct <pad> 1 3 2 3 2 2 <pad> dbr_Margaret_Thatcher dbr_Chemist,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
Margaret Thatcher était-elle chimiste ? <pad> NOUN PROPN AUX DET ADJ PUNCT <pad> nsubj flat:name cop det ROOT punct <pad> 2 3 2 2 1 2 <pad> dbr_Margaret_Thatcher dbr_Chemist,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
Which U.S. states are in the same time zone as Utah? <pad> PRON PROPN NOUN AUX ADP DET ADJ NOUN NOUN ADP PROPN PUNCT <pad> attr compound nsubj ROOT prep det amod compound pobj prep pobj punct <pad> 2 3 2 1 2 4 4 4 3 4 5 2 <pad> dbr_Utah dbr_Utah,SELECT DISTINCT var_uri WHERE bra_open dbr_Utah dbp_timezone var_x sep_dot var_uri a yago_WikicatStatesOfTheUnitedStates ; dbp_timezone var_x FILTER ( var_uri != dbr_Utah ) bra_close 
Welche US Bundesstaaten haben die gleiche Zeitzone wie Utah? <pad> DET PROPN NOUN AUX DET ADJ NOUN ADP NOUN PUNCT <pad> nk nk oa ROOT nk nk sb cm cc punct <pad> 4 3 2 1 3 3 2 4 3 2 <pad> dbr_Utah dbr_Utah,SELECT DISTINCT var_uri WHERE bra_open dbr_Utah dbp_timezone var_x sep_dot var_uri a yago_WikicatStatesOfTheUnitedStates ; dbp_timezone var_x FILTER ( var_uri != dbr_Utah ) bra_close 
Give me all books written by Danielle Steel. <pad> VERB PRON DET NOUN VERB ADP PROPN PROPN PUNCT <pad> ROOT dative det dobj acl agent compound pobj punct <pad> 1 2 3 2 3 4 6 5 2 <pad> dbr_Danielle_Steel,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Book ; dbo_author dbr_Danielle_Steel bra_close 
Gib mir alle Bücher die Danielle Steel geschrieben hat. <pad> NOUN PRON DET NOUN DET PROPN PROPN VERB AUX PUNCT <pad> oa da nk sb nk pnc oa oc ROOT punct <pad> 3 3 3 2 4 4 3 2 1 2 <pad> dbr_Danielle_Steel,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Book ; dbo_author dbr_Danielle_Steel bra_close 
Which country has the most official languages? <pad> DET NOUN VERB DET ADJ ADJ NOUN PUNCT <pad> det nsubj ROOT det advmod amod dobj punct <pad> 3 2 1 3 4 3 2 2 <pad> ,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country sep_dot var_uri dbp_officialLanguages var_language sep_dot bra_close ORDER BY DESC(COUNT( var_language)) OFFSET 0 LIMIT 1
Welches Land gibt es die meisten Amtssprachen? <pad> DET NOUN VERB PRON DET DET NOUN PUNCT <pad> nk oa ROOT ep nk nk oa punct <pad> 3 2 1 2 3 3 2 2 <pad> ,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country sep_dot var_uri dbp_officialLanguages var_language sep_dot bra_close ORDER BY DESC(COUNT( var_language)) OFFSET 0 LIMIT 1
What is the total amount of men and women serving in the FDNY? <pad> PRON AUX DET ADJ NOUN ADP NOUN CCONJ NOUN VERB ADP DET PROPN PUNCT <pad> attr ROOT det amod nsubj prep pobj cc conj acl prep det pobj punct <pad> 2 1 3 3 2 3 4 5 5 5 6 8 7 2 <pad> dbr_New_York_City_Fire_Department,SELECT DISTINCT var_num WHERE bra_open dbr_New_York_City_Fire_Department dbp_employees var_num bra_close 
Wie viele Menschen arbeiten beim FDNY? <pad> ADV DET NOUN VERB ADP PROPN PUNCT <pad> mo nk sb ROOT mo nk punct <pad> 4 3 2 1 2 3 2 <pad> dbr_New_York_City_Fire_Department,SELECT DISTINCT var_num WHERE bra_open dbr_New_York_City_Fire_Department dbp_employees var_num bra_close 
Which actor played Chewbacca? <pad> DET NOUN VERB PROPN PUNCT <pad> det nsubj ROOT dobj punct <pad> 3 2 1 2 2 <pad> dbr_Chewbacca,SELECT DISTINCT var_uri WHERE bra_open dbr_Chewbacca dbo_portrayer var_uri bra_close 
Wer spielte Chewbacca? <pad> PRON VERB PROPN PUNCT <pad> sb ROOT oa punct <pad> 2 1 2 2 <pad> dbr_Chewbacca,SELECT DISTINCT var_uri WHERE bra_open dbr_Chewbacca dbo_portrayer var_uri bra_close 
Give me all libraries established earlier than 1400. <pad> VERB PRON DET NOUN VERB ADV ADP NUM PUNCT <pad> ROOT dative det dobj acl advmod prep pobj punct <pad> 1 2 3 2 3 4 5 6 2 <pad> ,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Library ; dbp_established var_year FILTER ( var_year < 1400 ) bra_close 
"Liste alle Bibliotheken auf, die vor 1400 gegründet wurden. <pad> NOUN DET NOUN ADP PUNCT PRON ADP NUM VERB AUX PUNCT <pad> ROOT nk oa svp punct sb mo nk oc rc punct <pad> 1 3 2 2 2 3 4 5 3 2 2 <pad> ",SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Library ; dbp_established var_year FILTER ( var_year < 1400 ) bra_close 
Which programming languages were influenced by Perl? <pad> DET NOUN NOUN AUX VERB ADP PROPN PUNCT <pad> det compound nsubjpass auxpass ROOT agent pobj punct <pad> 3 3 2 2 1 2 3 2 <pad> dbr_Perl dbr_Perl,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_ProgrammingLanguage bra_open var_uri dbo_influencedBy dbr_Perl bra_close UNION bra_open dbr_Perl dbo_influenced var_uri bra_close bra_close 
Welche Programmiersprachen wurden von Perl beeinflusst? <pad> DET NOUN AUX ADP PROPN VERB PUNCT <pad> nk sb ROOT sbp nk oc punct <pad> 3 2 1 3 4 2 2 <pad> dbr_Perl dbr_Perl,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_ProgrammingLanguage bra_open var_uri dbo_influencedBy dbr_Perl bra_close UNION bra_open dbr_Perl dbo_influenced var_uri bra_close bra_close 
In which U.S. state is Mount McKinley located? <pad> ADP PRON PROPN NOUN AUX PROPN PROPN VERB PUNCT <pad> prep pobj compound nsubj ROOT compound nsubj acomp punct <pad> 2 3 3 2 1 4 3 2 2 <pad> dbr_Mount_McKinley,SELECT DISTINCT var_uri WHERE bra_open dbr_Mount_McKinley dbo_wikiPageRedirects var_x sep_dot var_x dbo_locatedInArea var_uri sep_dot var_uri rdf_type yago_WikicatStatesOfTheUnitedStates bra_close 
In welchem US-Bundesstaat liegt der Mount McKinley? <pad> ADP DET NOUN VERB DET PROPN PROPN PUNCT <pad> mo nk nk ROOT nk pnc sb punct <pad> 2 4 3 1 3 3 2 2 <pad> dbr_Mount_McKinley,SELECT DISTINCT var_uri WHERE bra_open dbr_Mount_McKinley dbo_wikiPageRedirects var_x sep_dot var_x dbo_locatedInArea var_uri sep_dot var_uri rdf_type yago_WikicatStatesOfTheUnitedStates bra_close 
What airlines are part of the SkyTeam alliance? <pad> PRON NOUN AUX NOUN ADP DET PROPN NOUN PUNCT <pad> attr nsubj ROOT attr prep det compound pobj punct <pad> 2 2 1 2 3 5 5 4 2 <pad> dbr_SkyTeam dbr_SkyTeam,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Airline bra_open var_uri dbo_alliance dbr_SkyTeam bra_close UNION bra_open var_uri dbo_Alliance dbr_SkyTeam bra_close bra_close 
Welche Fluglinien gehören zur SkyTeam-Allianz? <pad> DET NOUN VERB ADP NOUN PUNCT <pad> nk sb ROOT cvc nk punct <pad> 3 2 1 2 3 2 <pad> dbr_SkyTeam dbr_SkyTeam,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Airline bra_open var_uri dbo_alliance dbr_SkyTeam bra_close UNION bra_open var_uri dbo_Alliance dbr_SkyTeam bra_close bra_close 
Which ships were called after Benjamin Franklin? <pad> DET NOUN AUX VERB ADP PROPN PROPN PUNCT <pad> det nsubjpass auxpass ROOT prep compound pobj punct <pad> 3 2 2 1 2 4 3 2 <pad> dbr_Benjamin_Franklin,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_shipNamesake dbr_Benjamin_Franklin bra_close 
Welche Schiffe wurden nach Benjamin Franklin benannt? <pad> DET NOUN AUX ADP PROPN PROPN VERB PUNCT <pad> nk sb ROOT mo pnc nk oc punct <pad> 3 2 1 3 5 4 2 2 <pad> dbr_Benjamin_Franklin,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_shipNamesake dbr_Benjamin_Franklin bra_close 
Give me all Methodist politicians. <pad> VERB PRON DET PROPN NOUN PUNCT <pad> ROOT dative det compound dobj punct <pad> 1 2 3 3 2 2 <pad> dbr_Methodism,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Politician ; dbo_religion dbr_Methodism bra_close 
Welche Politiker sind Methodisten? <pad> DET NOUN AUX NOUN PUNCT <pad> nk sb ROOT pd punct <pad> 3 2 1 2 2 <pad> dbr_Methodism,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Politician ; dbo_religion dbr_Methodism bra_close 
What other books have been written by the author of The Fault in Our Stars? <pad> DET ADJ NOUN AUX AUX VERB ADP DET NOUN ADP DET PROPN ADP PRON NOUN PUNCT <pad> det amod nsubjpass aux auxpass ROOT agent det pobj prep det pobj prep poss pobj punct <pad> 3 3 2 2 2 1 2 4 3 4 6 5 4 6 5 2 <pad> dbr_John_Green_,SELECT var_books WHERE bra_open var_books dbo_author dbr_John_Green_(author) bra_close 
Welche Bücher hat der Schrifftsteller von Das Schicksal ist eine mieser Verräter noch geschrieben? <pad> DET NOUN AUX DET NOUN ADP DET NOUN AUX DET ADJ NOUN ADV VERB PUNCT <pad> nk oa ROOT nk sb pg nk nk cj nk nk sb mo pd punct <pad> 3 2 1 3 2 3 5 4 2 4 4 3 4 3 2 <pad> dbr_John_Green_,SELECT var_books WHERE bra_open var_books dbo_author dbr_John_Green_(author) bra_close 
What is the highest mountain? <pad> PRON AUX DET ADJ NOUN PUNCT <pad> attr ROOT det amod nsubj punct <pad> 2 1 3 3 2 2 <pad> ,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Mountain ; dbo_elevation var_elevation bra_close ORDER BY DESC( var_elevation) OFFSET 0 LIMIT 1
Welcher ist der höchste Berg? <pad> ADV AUX DET ADJ NOUN PUNCT <pad> pd ROOT nk nk pd punct <pad> 2 1 3 3 2 2 <pad> ,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Mountain ; dbo_elevation var_elevation bra_close ORDER BY DESC( var_elevation) OFFSET 0 LIMIT 1
